player_id,name,current_club_id,current_club_name,country_of_citizenship,country_of_birth,city_of_birth,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_eur,highest_market_value_in_eur,agent_name,contract_expiration_date,current_club_domestic_competition_id,first_name,last_name,player_code,image_url,last_season,url
58879,Gökhan Emreciksin,2292,Elazigspor,Turkey,Turkey,Istanbul  ,1984-09-10,Attack,Right Winger,Right,180,1500000.0,2000000.0,,,TR1,Gökhan,Emreciksin,gokhan-emreciksin,https://img.a.transfermarkt.technology/portrait/header/58879-1479157870.jpg?lm=1,2012,https://www.transfermarkt.co.uk/gokhan-emreciksin/profil/spieler/58879
41007,Sinan Özkan,2292,Elazigspor,Turkey,France,Saint-Etienne  ,1986-03-22,Attack,Right Winger,Right,183,,600000.0,CABINET OLYMPI.NET ,,TR1,Sinan,Özkan,sinan-ozkan,https://img.a.transfermarkt.technology/portrait/header/41007-1574972123.jpg?lm=1,2012,https://www.transfermarkt.co.uk/sinan-ozkan/profil/spieler/41007
58620,Arif Sahin,2292,Elazigspor,Turkey,Turkey,Eskisehir  ,1985-12-22,Attack,Attacking Midfield,Right,172,,500000.0,,,TR1,Arif,Sahin,arif-sahin,https://img.a.transfermarkt.technology/portrait/header/58620-1536356844.jpg?lm=1,2012,https://www.transfermarkt.co.uk/arif-sahin/profil/spieler/58620
238230,Kerem Yigit,2292,Elazigspor,Turkey,Turkey,Elazig  ,1995-07-10,Midfield,Central Midfield,,0,,50000.0,,,TR1,Kerem,Yigit,kerem-yigit,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/kerem-yigit/profil/spieler/238230
58713,Murat Kayali,2292,Elazigspor,Turkey,Turkey,Denizli  ,1989-08-13,Midfield,Central Midfield,Right,0,,800000.0,,2023-06-30,TR1,Murat,Kayali,murat-kayali,https://img.a.transfermarkt.technology/portrait/header/58713-1608668645.jpg?lm=1,2012,https://www.transfermarkt.co.uk/murat-kayali/profil/spieler/58713
42575,Enis Kahraman,2292,Elazigspor,Turkey,Turkey,Trabzon  ,1987-09-23,Midfield,Defensive Midfield,Right,177,,350000.0,,,TR1,Enis,Kahraman,enis-kahraman,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/enis-kahraman/profil/spieler/42575
7087,Bülent Ertugrul,2292,Elazigspor,Turkey,Turkey,Denizli  ,1978-09-17,Midfield,Defensive Midfield,Right,181,,2200000.0,,,TR1,Bülent,Ertugrul,bulent-ertugrul,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/bulent-ertugrul/profil/spieler/7087
21522,Mustafa Sarp,2292,Elazigspor,Turkey,Turkey,Istanbul  ,1980-11-05,Midfield,Defensive Midfield,Right,187,,3500000.0,,,TR1,Mustafa,Sarp,mustafa-sarp,https://img.a.transfermarkt.technology/portrait/header/s_21522_6890_2013_09_20_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/mustafa-sarp/profil/spieler/21522
2899,Hervé Tum,2292,Elazigspor,Cameroon,Cameroon,Douala  ,1979-02-15,Attack,Centre-Forward,Right,184,,2600000.0,,,TR1,Hervé,Tum,herve-tum,https://img.a.transfermarkt.technology/portrait/header/2899-1592177597.jpeg?lm=1,2012,https://www.transfermarkt.co.uk/herve-tum/profil/spieler/2899
44995,Murat Akyüz,2292,Elazigspor,Turkey,Turkey,Istanbul  ,1981-08-13,Defender,Right-Back,Right,179,,700000.0,,,TR1,Murat,Akyüz,murat-akyuz,https://img.a.transfermarkt.technology/portrait/header/44995-1492350534.jpeg?lm=1,2012,https://www.transfermarkt.co.uk/murat-akyuz/profil/spieler/44995
33791,Mehmet Cakir,2292,Elazigspor,Turkey,Turkey,Ankara  ,1984-01-04,Attack,Centre-Forward,Right,182,,3000000.0,,,TR1,Mehmet,Cakir,mehmet-cakir,https://img.a.transfermarkt.technology/portrait/header/33791-1473597444.jpg?lm=1,2012,https://www.transfermarkt.co.uk/mehmet-cakir/profil/spieler/33791
80814,Hrvoje Spahija,2292,Elazigspor,Croatia,Jugoslawien (SFR),Šibenik  ,1988-03-23,Defender,Centre-Back,Right,190,,500000.0,Numberone,,TR1,Hrvoje,Spahija,hrvoje-spahija,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/hrvoje-spahija/profil/spieler/80814
118636,Atahan Menekse,2292,Elazigspor,Turkey,Turkey,Istanbul  ,1986-04-17,Defender,Right-Back,Right,173,,125000.0,,,TR1,Atahan,Menekse,atahan-menekse,https://img.a.transfermarkt.technology/portrait/header/118636-1462572554.jpg?lm=1,2012,https://www.transfermarkt.co.uk/atahan-menekse/profil/spieler/118636
13113,Marco Né,2227,Sk Tavriya Simferopol,Cote d'Ivoire,Cote d'Ivoire,Abidjan  ,1983-07-17,Attack,Attacking Midfield,Right,183,,3000000.0,,,UKR1,Marco,Né,marco-ne,https://img.a.transfermarkt.technology/portrait/header/13113-1618834719.jpg?lm=1,2012,https://www.transfermarkt.co.uk/marco-ne/profil/spieler/13113
73094,Eduardo Neto,2227,Sk Tavriya Simferopol,Brazil,Brazil,Salvador  ,1988-10-24,Midfield,Defensive Midfield,Left,185,250000.0,1350000.0,Brazil Soccer,2023-01-31,UKR1,Eduardo,Neto,eduardo-neto,https://img.a.transfermarkt.technology/portrait/header/73094-1616059625.jpg?lm=1,2012,https://www.transfermarkt.co.uk/eduardo-neto/profil/spieler/73094
119346,Caner Bulut,2292,Elazigspor,Turkey,Turkey,Hatay  ,1989-03-03,Defender,Left-Back,Left,174,,100000.0,,,TR1,Caner,Bulut,caner-bulut,https://img.a.transfermarkt.technology/portrait/header/119346-1463601405.jpg?lm=1,2012,https://www.transfermarkt.co.uk/caner-bulut/profil/spieler/119346
29686,Tolga Özgen,2292,Elazigspor,Turkey,Turkey,Ankara  ,1980-02-28,Goalkeeper,,Right,198,,700000.0,,,TR1,Tolga,Özgen,tolga-ozgen,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/tolga-ozgen/profil/spieler/29686
95698,Rollan Pogoreltsev,2227,Sk Tavriya Simferopol,Russia,UdSSR,"Saky, Krym  ",1990-07-16,Defender,Centre-Back,Right,188,,175000.0,,,UKR1,Rollan,Pogoreltsev,rollan-pogoreltsev,https://img.a.transfermarkt.technology/portrait/header/95698-1557229182.png?lm=1,2012,https://www.transfermarkt.co.uk/rollan-pogoreltsev/profil/spieler/95698
215902,Jason Oswell,2451,Inverness Caledonian Thistle Fc,England,England,Northwich  ,1992-10-07,Attack,Centre-Forward,,188,,50000.0,Lilywhite,2023-06-30,SC1,Jason,Oswell,jason-oswell,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/jason-oswell/profil/spieler/215902
95951,Shane Sutherland,2451,Inverness Caledonian Thistle Fc,Scotland,Scotland,Wick  ,1990-10-23,Attack,Centre-Forward,Left,185,350000.0,350000.0,,2023-05-31,SC1,Shane,Sutherland,shane-sutherland,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/shane-sutherland/profil/spieler/95951
171145,Kyle Whyte,2451,Inverness Caledonian Thistle Fc,Scotland,Scotland,Inverness  ,1994-03-16,Attack,Left Winger,,177,,,,2024-06-30,SC1,Kyle,Whyte,kyle-whyte,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/kyle-whyte/profil/spieler/171145
59383,Gavin Morrison,2451,Inverness Caledonian Thistle Fc,Scotland,Scotland,Inverness  ,1990-01-03,Midfield,Central Midfield,Right,171,,75000.0,,2023-05-31,SC1,Gavin,Morrison,gavin-morrison,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/gavin-morrison/profil/spieler/59383
198122,Jordan Gibbons,2451,Inverness Caledonian Thistle Fc,England,England,Bromley  ,1993-11-18,Defender,Right-Back,,179,,75000.0,,,SC1,Jordan,Gibbons,jordan-gibbons,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/jordan-gibbons/profil/spieler/198122
126188,George Brislen-Hall,2451,Inverness Caledonian Thistle Fc,England,England,Harlow  ,1992-12-24,Defender,Left-Back,Left,170,,50000.0,,,SC1,George,Brislen-Hall,george-brislen-hall,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/george-brislen-hall/profil/spieler/126188
117679,Andre Blackman,2451,Inverness Caledonian Thistle Fc,England,England,London  ,1990-11-10,Defender,Left-Back,Left,183,,100000.0,,,SC1,Andre,Blackman,andre-blackman,https://img.a.transfermarkt.technology/portrait/header/s_117679_371_2013_02_11_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/andre-blackman/profil/spieler/117679
47994,Simon King,2451,Inverness Caledonian Thistle Fc,England,England,Oxford  ,1983-04-11,Defender,Centre-Back,Left,183,,375000.0,,,SC1,Simon,King,simon-king,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/simon-king/profil/spieler/47994
15165,Chris Hogg,2451,Inverness Caledonian Thistle Fc,England,England,Middlesbrough  ,1985-03-21,Defender,Centre-Back,Right,183,300000.0,800000.0,WSM Marketing & Management,,SC1,Chris,Hogg,chris-hogg,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/chris-hogg/profil/spieler/15165
193093,Scott Mathieson,2451,Inverness Caledonian Thistle Fc,Scotland,,,1992-02-29,Goalkeeper,,,185,,50000.0,,,SC1,Scott,Mathieson,scott-mathieson,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/scott-mathieson/profil/spieler/193093
171133,Martin Laing,2451,Inverness Caledonian Thistle Fc,Scotland,Scotland,Inverness  ,1993-12-02,Midfield,Right Midfield,Right,176,,25000.0,,,SC1,Martin,Laing,martin-laing,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/martin-laing/profil/spieler/171133
42636,Lasha Jakobia,6996,Goverla Uzhgorod,Georgia,UdSSR,Tiflis  ,1980-08-20,Attack,Centre-Forward,Right,180,,300000.0,Maksym Stefansky,,UKR1,Lasha,Jakobia,lasha-jakobia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/lasha-jakobia/profil/spieler/42636
3978,Svetoslav Todorov,6996,Goverla Uzhgorod,Bulgaria,Bulgaria,Dobrich  ,1978-08-30,Attack,Centre-Forward,Right,183,,5000000.0,,,UKR1,Svetoslav,Todorov,svetoslav-todorov,https://img.a.transfermarkt.technology/portrait/header/3978-1638520064.png?lm=1,2012,https://www.transfermarkt.co.uk/svetoslav-todorov/profil/spieler/3978
1716,David Odonkor,6996,Goverla Uzhgorod,Germany,Germany,Bünde  ,1984-02-21,Attack,Right Winger,Right,172,,4500000.0,,,UKR1,David,Odonkor,david-odonkor,https://img.a.transfermarkt.technology/portrait/header/s_1716_6996_2013_01_24_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/david-odonkor/profil/spieler/1716
271432,Sergiy Kurta,6996,Goverla Uzhgorod,Ukraine,,,1993-06-30,Attack,,Right,188,,,,,UKR1,Sergiy,Kurta,sergiy-kurta,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/sergiy-kurta/profil/spieler/271432
58445,Platon Svyrydov,6996,Goverla Uzhgorod,Ukraine,,,1986-11-20,Attack,Attacking Midfield,Right,181,150000.0,300000.0,,,UKR1,Platon,Svyrydov,platon-svyrydov,https://img.a.transfermarkt.technology/portrait/header/58445-1671119415.png?lm=1,2012,https://www.transfermarkt.co.uk/platon-svyrydov/profil/spieler/58445
85973,Andriy Grynchenko,6996,Goverla Uzhgorod,Ukraine,UdSSR,Ternopil  ,1986-01-23,Midfield,Left Midfield,Left,181,,500000.0,,,UKR1,Andriy,Grynchenko,andriy-grynchenko,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/andriy-grynchenko/profil/spieler/85973
72899,Oleksandr Sytnyk,6996,Goverla Uzhgorod,Ukraine,UdSSR,Vinnytsya  ,1985-01-02,Midfield,Right Midfield,Right,178,,400000.0,,,UKR1,Oleksandr,Sytnyk,oleksandr-sytnyk,https://img.a.transfermarkt.technology/portrait/header/72899-1642517111.png?lm=1,2012,https://www.transfermarkt.co.uk/oleksandr-sytnyk/profil/spieler/72899
24061,Sergiy Valyaev,6996,Goverla Uzhgorod,Ukraine,UdSSR,"Makiivka, Donetsk Oblast  ",1978-09-16,Midfield,Central Midfield,Right,181,,2750000.0,,,UKR1,Sergiy,Valyaev,sergiy-valyaev,https://img.a.transfermarkt.technology/portrait/header/24061-1642085360.png?lm=1,2012,https://www.transfermarkt.co.uk/sergiy-valyaev/profil/spieler/24061
55737,Artur Yedigaryan,6996,Goverla Uzhgorod,Armenia,UdSSR,Erewan  ,1987-06-26,Midfield,Central Midfield,Right,175,,700000.0,,,UKR1,Artur,Yedigaryan,artur-yedigaryan,https://img.a.transfermarkt.technology/portrait/header/55737-1513244893.jpg?lm=1,2012,https://www.transfermarkt.co.uk/artur-yedigaryan/profil/spieler/55737
237655,Viktor Ryashko,6996,Goverla Uzhgorod,Ukraine,Ukraine,"Mukacheve, Zakarpattya Region  ",1992-11-27,Midfield,Defensive Midfield,Right,188,,75000.0,,,UKR1,Viktor,Ryashko,viktor-ryashko,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/viktor-ryashko/profil/spieler/237655
271435,Róbert Molnár,6996,Goverla Uzhgorod,Hungary,UdSSR,"Velikaya Dobron, Zakarpattia Region  ",1991-06-24,Defender,Left-Back,Both,178,75000.0,75000.0,Starting 11 Football Agency,,UKR1,Róbert,Molnár,robert-molnar,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/robert-molnar/profil/spieler/271435
134609,Mykola Gibalyuk,6996,Goverla Uzhgorod,Ukraine,,,1984-05-21,Defender,Right-Back,,178,,300000.0,,,UKR1,Mykola,Gibalyuk,mykola-gibalyuk,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/mykola-gibalyuk/profil/spieler/134609
137189,Sergiy Boyko,6996,Goverla Uzhgorod,Ukraine,,,1987-08-06,Defender,Centre-Back,,187,,125000.0,,,UKR1,Sergiy,Boyko,sergiy-boyko,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/sergiy-boyko/profil/spieler/137189
24038,Eghishe Melikyan,6996,Goverla Uzhgorod,Armenia,UdSSR,Erewan  ,1979-08-13,Defender,Left-Back,Left,176,,200000.0,,,UKR1,Eghishe,Melikyan,eghishe-melikyan,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/eghishe-melikyan/profil/spieler/24038
60129,Bojan Malisic,6996,Goverla Uzhgorod,Serbia,Jugoslawien (SFR),Kragujevac  ,1985-01-14,Defender,Centre-Back,Right,188,,500000.0,GBL,,UKR1,Bojan,Malisic,bojan-malisic,https://img.a.transfermarkt.technology/portrait/header/60129-1639745122.jpg?lm=1,2012,https://www.transfermarkt.co.uk/bojan-malisic/profil/spieler/60129
95239,Pavlo Shchedrakov,6996,Goverla Uzhgorod,Ukraine,UdSSR,"Slavutych, Kyiv Oblast  ",1985-01-17,Defender,Centre-Back,Right,183,,500000.0,,,UKR1,Pavlo,Shchedrakov,pavlo-shchedrakov,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/pavlo-shchedrakov/profil/spieler/95239
50632,André Martins,2451,Inverness Caledonian Thistle Fc,Portugal,Portugal,Ferreira do Alentejo  ,1987-03-26,Attack,Centre-Forward,Both,180,,400000.0,,,SC1,André,Martins,andre-martins,https://img.a.transfermarkt.technology/portrait/header/s_50632_6878_2010_2.jpg?lm=1,2012,https://www.transfermarkt.co.uk/andre-martins/profil/spieler/50632
93976,Stanislav Pechenkin,6996,Goverla Uzhgorod,Russia,,,1988-03-02,Attack,Attacking Midfield,,175,,500000.0,,,UKR1,Stanislav,Pechenkin,stanislav-pechenkin,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/stanislav-pechenkin/profil/spieler/93976
121218,Yevgen Yeliseev,6996,Goverla Uzhgorod,Ukraine,UdSSR,Zaporizhya  ,1989-03-06,Defender,Centre-Back,Right,186,,600000.0,,,UKR1,Yevgen,Yeliseev,yevgen-yeliseev,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/yevgen-yeliseev/profil/spieler/121218
177875,Marco Sellan,410,Udinese Calcio,Italy,Italy,San Vito al Tagliamento  ,1994-01-02,Attack,Centre-Forward,Right,182,,75000.0,,,IT1,Marco,Sellan,marco-sellan,https://img.a.transfermarkt.technology/portrait/header/177875-1478707576.jpg?lm=1,2012,https://www.transfermarkt.co.uk/marco-sellan/profil/spieler/177875
15463,Jordi López,6996,Goverla Uzhgorod,Spain,Spain,Granollers  ,1981-02-28,Midfield,Central Midfield,Right,182,,2000000.0,Global Sports Advisors,,UKR1,Jordi,López,jordi-lopez,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/jordi-lopez/profil/spieler/15463
81714,Philipp Prosenik,5,Ac Mailand,Austria,Austria,Wien  ,1993-03-03,Attack,Centre-Forward,Left,188,,650000.0,Selection Fussballconsulting,,IT1,Philipp,Prosenik,philipp-prosenik,https://img.a.transfermarkt.technology/portrait/header/81714-1570886370.jpg?lm=1,2012,https://www.transfermarkt.co.uk/philipp-prosenik/profil/spieler/81714
21700,Simone Tiribocchi,800,Atalanta Bergamo,Italy,Italy,Colleferro  ,1978-01-31,Attack,Centre-Forward,,0,,4000000.0,Sport Events s.r.l,,IT1,Simone,Tiribocchi,simone-tiribocchi,https://img.a.transfermarkt.technology/portrait/header/s_21700_2655_2013_10_04_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/simone-tiribocchi/profil/spieler/21700
44368,Federico Gerardi,410,Udinese Calcio,Italy,Italy,Pordenone  ,1987-12-10,Attack,Centre-Forward,Right,190,175000.0,350000.0,,,IT1,Federico,Gerardi,federico-gerardi,https://img.a.transfermarkt.technology/portrait/header/44368-1666043721.png?lm=1,2012,https://www.transfermarkt.co.uk/federico-gerardi/profil/spieler/44368
5904,Vincenzo Iaquinta,506,Juventus Turin,Italy,Italy,Cutro  ,1979-11-21,Attack,Centre-Forward,Right,191,,15000000.0,,,IT1,Vincenzo,Iaquinta,vincenzo-iaquinta,https://img.a.transfermarkt.technology/portrait/header/5904-1600949413.jpg?lm=1,2012,https://www.transfermarkt.co.uk/vincenzo-iaquinta/profil/spieler/5904
52135,Riccardo Maniero,2921,Delfino Pescara 1936,Italy,Italy,Napoli  ,1987-11-26,Attack,Centre-Forward,Right,185,350000.0,1500000.0,G.E.V. Sport&management srl,2024-06-30,IT1,Riccardo,Maniero,riccardo-maniero,https://img.a.transfermarkt.technology/portrait/header/52135-1613236556.jpg?lm=1,2012,https://www.transfermarkt.co.uk/riccardo-maniero/profil/spieler/52135
135560,Leonardo Melazzi,252,Genua Cfc,Uruguay,Uruguay,Montevideo  ,1991-02-04,Attack,Right Winger,Right,176,100000.0,2000000.0,Oscar Bentancourt,,IT1,Leonardo,Melazzi,leonardo-melazzi,https://img.a.transfermarkt.technology/portrait/header/s_135560_252_2012_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/leonardo-melazzi/profil/spieler/135560
21955,Marco Rossi,252,Genua Cfc,Italy,Italy,Seravezza  ,1978-04-01,Midfield,Right Midfield,Right,179,,3200000.0,,,IT1,Marco,Rossi,marco-rossi,https://img.a.transfermarkt.technology/portrait/header/s_21955_252_2012_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/marco-rossi/profil/spieler/21955
21954,Marco Rigoni,252,Genua Cfc,Italy,Italy,Padova  ,1980-01-05,Midfield,Central Midfield,Right,175,,1300000.0,PDP s.r.l.  Pasqualin D’Amico Partners,,IT1,Marco,Rigoni,marco-rigoni,https://img.a.transfermarkt.technology/portrait/header/s_21954_6692_2013_09_27_2.jpg?lm=1,2012,https://www.transfermarkt.co.uk/marco-rigoni/profil/spieler/21954
5922,Simone Perrotta,12,As Rom,Italy,England,Ashton-under-Lyne  ,1977-09-17,Attack,Attacking Midfield,Right,178,,15000000.0,AGB Sport Management,,IT1,Simone,Perrotta,simone-perrotta,https://img.a.transfermarkt.technology/portrait/header/5922-1601020119.jpg?lm=1,2012,https://www.transfermarkt.co.uk/simone-perrotta/profil/spieler/5922
50587,Linus Hallenius,252,Genua Cfc,Sweden,Sweden,Sundsvall  ,1989-04-01,Attack,Centre-Forward,Right,187,200000.0,1400000.0,Jonathan Chalkias,,IT1,Linus,Hallenius,linus-hallenius,https://img.a.transfermarkt.technology/portrait/header/50587-1548514830.jpg?lm=1,2012,https://www.transfermarkt.co.uk/linus-hallenius/profil/spieler/50587
122840,Loïc Nego,12,As Rom,Hungary,France,Paris  ,1991-01-15,Defender,Right-Back,Right,181,2000000.0,2500000.0,Sport Cover,2023-06-30,IT1,Loïc,Nego,loic-nego,https://img.a.transfermarkt.technology/portrait/header/122840-1570647551.jpg?lm=1,2012,https://www.transfermarkt.co.uk/loic-nego/profil/spieler/122840
19437,Igor Budan,800,Atalanta Bergamo,Croatia,Jugoslawien (SFR),Rijeka  ,1980-04-22,Attack,Centre-Forward,Right,185,,6500000.0,,,IT1,Igor,Budan,igor-budan,https://img.a.transfermarkt.technology/portrait/header/s_19437_458_2012_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/igor-budan/profil/spieler/19437
114341,Anselmo,252,Genua Cfc,Brazil,Brazil,São Paulo  ,1989-02-20,Midfield,Defensive Midfield,Right,182,300000.0,2000000.0,Prattes Group,2024-06-30,IT1,,Anselmo,anselmo,https://img.a.transfermarkt.technology/portrait/header/s_114341_458_2013_01_11_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/anselmo/profil/spieler/114341
56760,Robert Stillo,252,Genua Cfc,Canada,Canada,Mississauga  ,1991-03-15,Goalkeeper,,Right,188,,100000.0,,,IT1,Robert,Stillo,robert-stillo,https://img.a.transfermarkt.technology/portrait/header/s_56760_839_2013_10_16_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/robert-stillo/profil/spieler/56760
22811,Ferreira Pinto,800,Atalanta Bergamo,Brazil,Brazil,Quinta do Sol  ,1979-12-10,Attack,Right Winger,Right,178,10000.0,6500000.0,,2023-06-30,IT1,,Ferreira Pinto,ferreira-pinto,https://img.a.transfermarkt.technology/portrait/header/s_22811_1005_2013_09_04_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/ferreira-pinto/profil/spieler/22811
54135,Leonardo Pettinari,800,Atalanta Bergamo,Italy,Italy,Prato  ,1986-07-23,Attack,Left Winger,,0,,1300000.0,,,IT1,Leonardo,Pettinari,leonardo-pettinari,https://img.a.transfermarkt.technology/portrait/header/s_54135_800_2011_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/leonardo-pettinari/profil/spieler/54135
5948,Damiano Ferronetti,252,Genua Cfc,Italy,Italy,Albano Laziale  ,1984-11-01,Defender,Centre-Back,Right,184,,2300000.0,Za Fe Srl.,,IT1,Damiano,Ferronetti,damiano-ferronetti,https://img.a.transfermarkt.technology/portrait/header/5948-1417787458.jpg?lm=1,2012,https://www.transfermarkt.co.uk/damiano-ferronetti/profil/spieler/5948
20920,Michele Ferri,800,Atalanta Bergamo,Italy,Italy,Busto Arsizio  ,1981-05-29,Defender,Centre-Back,Right,185,,1400000.0,,,IT1,Michele,Ferri,michele-ferri,https://img.a.transfermarkt.technology/portrait/header/20920-1476703022.jpg?lm=1,2012,https://www.transfermarkt.co.uk/michele-ferri/profil/spieler/20920
37713,Cristian Riveros,3205,Kayserispor,Paraguay,Paraguay,Juan Augusto Saldívar  ,1982-10-16,Midfield,Defensive Midfield,Right,179,50000.0,3500000.0,,,TR1,Cristian,Riveros,cristian-riveros,https://img.a.transfermarkt.technology/portrait/header/s_37713_210_2012_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/cristian-riveros/profil/spieler/37713
30304,Grétar Steinsson,3205,Kayserispor,Iceland,Iceland,Siglufjörður  ,1982-01-09,Defender,Right-Back,Right,189,,5250000.0,,,TR1,Grétar,Steinsson,gretar-steinsson,https://img.a.transfermarkt.technology/portrait/header/s_30304_355_2009_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/gretar-steinsson/profil/spieler/30304
213365,Mehmet Kalem,3205,Kayserispor,Turkey,Turkey,Kayseri  ,1993-01-20,Defender,Centre-Back,,0,,75000.0,,,TR1,Mehmet,Kalem,mehmet-kalem,https://img.a.transfermarkt.technology/portrait/header/213365-1464975337.jpg?lm=1,2012,https://www.transfermarkt.co.uk/mehmet-kalem/profil/spieler/213365
93568,Murat Bildirici,3205,Kayserispor,Germany,Germany,Hanau  ,1993-02-20,Attack,Left Winger,Left,185,,75000.0,,,TR1,Murat,Bildirici,murat-bildirici,https://img.a.transfermarkt.technology/portrait/header/93568-1540160593.jpg?lm=1,2012,https://www.transfermarkt.co.uk/murat-bildirici/profil/spieler/93568
200057,Elvis Kabashi,506,Juventus Turin,Albania,Albania,Durrës  ,1994-02-20,Midfield,Central Midfield,Left,177,250000.0,1800000.0,IntProFoot,2023-06-30,IT1,Elvis,Kabashi,elvis-kabashi,https://img.a.transfermarkt.technology/portrait/header/200057-1487160267.jpg?lm=1,2012,https://www.transfermarkt.co.uk/elvis-kabashi/profil/spieler/200057
26727,Nicolás Navarro,3205,Kayserispor,Argentina,Argentina,Buenos Aires  ,1985-03-25,Goalkeeper,,Right,190,,2000000.0,Jorge Cyterszpiler,,TR1,Nicolás,Navarro,nicolas-navarro,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,2012,https://www.transfermarkt.co.uk/nicolas-navarro/profil/spieler/26727
167890,Alberto Masi,506,Juventus Turin,Italy,Italy,Genova  ,1992-09-02,Defender,Centre-Back,Right,188,200000.0,1200000.0,,2023-06-30,IT1,Alberto,Masi,alberto-masi,https://img.a.transfermarkt.technology/portrait/header/167890-1580886163.jpg?lm=1,2012,https://www.transfermarkt.co.uk/alberto-masi/profil/spieler/167890
23163,Elvis Abbruscato,2921,Delfino Pescara 1936,Italy,Italy,Reggio Emilia  ,1981-04-14,Attack,Centre-Forward,Left,181,,1700000.0,Paolo Scotti,,IT1,Elvis,Abbruscato,elvis-abbruscato,https://img.a.transfermarkt.technology/portrait/header/s_23163_2239_2013_10_04_1.jpg?lm=1,2012,https://www.transfermarkt.co.uk/elvis-abbruscato/profil/spieler/23163
214576,Giovanbattista Catalano,2921,Delfino Pescara 1936,Italy,Italy,Catanzaro  ,1994-01-22,Attack,Right Winger,Right,172,75000.0,100000.0,,2023-06-30,IT1,Giovanbattista,Catalano,giovanbattista-catalano,https://img.a.transfermarkt.technology/portrait/header/214576-1443188692.jpg?lm=1,2012,https://www.transfermarkt.co.uk/giovanbattista-catalano/profil/spieler/214576
